      Date,          T,          P,         Ep,          I,         Ea,       Dsum,         Db,        Dmp
1993-06-15,   7.472524,   7.732200,   0.896703,   0.000000,   1.645182,   4.587018,   4.587018,   0.000000
1993-06-16,   3.719097,   0.000000,   0.446292,   0.000000,   0.818812,  -0.818812,  -0.818812,   0.000000
1993-06-17,   9.861737,   0.000000,   1.183408,   0.000000,   1.562409,  -1.562409,  -1.562409,   0.000000
1993-06-18,  18.783826,   0.000000,   2.254059,   0.000000,   2.254059,  -2.254059,  -2.254059,   0.000000
1993-06-19,   7.419811,   2.764791,   0.890377,   0.000000,   1.633576,  -0.368785,  -0.368785,   0.000000
1993-06-20,  11.554100,   3.859785,   1.386492,   0.000000,   2.543798,   0.572787,   0.572787,   0.000000
1993-06-21,  11.777018,  17.408925,   1.413242,   0.000000,   2.592877,  13.658742,  13.658742,   0.000000
1993-06-22,   8.607372,   0.000000,   1.032885,   0.000000,   1.353250,  -1.353250,  -1.353250,   0.000000
1993-06-23,  16.556787,   6.313532,   1.986814,   0.000000,   3.486814,   1.326718,   1.326718,   0.000000
1993-06-24,  11.297405,   0.000000,   1.355689,   0.000000,   1.355689,  -1.355689,  -1.355689,   0.000000
1993-06-25,   7.886877,   0.397426,   0.946425,   0.000000,   1.343852,  -1.343852,  -1.343852,   0.000000
1993-06-26,  18.613411,   0.000000,   2.233609,   0.000000,   2.233609,  -2.233609,  -2.233609,   0.000000
1993-06-27,   6.641989,   5.971149,   0.797039,   0.000000,   1.462328,   3.008821,   3.008821,   0.000000
1993-06-28,   7.439870,   3.024990,   0.892784,   0.000000,   1.637993,   0.721708,   0.721708,   0.000000
1993-06-29,   8.717891,   5.385653,   1.046147,   0.000000,   1.919367,   2.721078,   2.721078,   0.000000
1993-06-30,   4.715337,   0.000000,   0.565840,   0.000000,   1.038148,  -1.038148,  -1.038148,   0.000000
1993-07-01,  16.462453,   5.368310,   1.975494,   0.000000,   3.475494,   0.547288,   0.547288,   0.000000
1993-07-02,   4.707313,   5.800060,   0.564878,   0.000000,   1.036382,   3.263678,   3.263678,   0.000000
1993-07-03,  16.351439,   5.541418,   1.962173,   0.000000,   3.462173,   1.607742,   1.607742,   0.000000
1993-07-04,  13.408797,   3.951405,   1.609056,   0.000000,   2.952136,  -0.500732,  -0.500732,   0.000000
1993-07-05,   7.334586,   0.000000,   0.880150,   0.000000,   1.037070,  -1.037070,  -1.037070,   0.000000
1993-07-06,  11.925708,   7.042862,   1.431085,   0.000000,   2.625613,   2.917249,   2.917249,   0.000000
1993-07-07,   9.291464,   3.792171,   1.114976,   0.000000,   2.045647,   0.551996,   0.551996,   0.000000
1993-07-08,  20.721909,   3.474572,   2.486629,   0.000000,   3.986629,  -1.442729,  -1.442729,   0.000000
1993-07-09,   6.918787,   5.507095,   0.830254,   0.000000,   1.523269,   2.483827,   2.483827,   0.000000
1993-07-10,   1.550131,   0.000000,   0.186016,   0.000000,   0.341283,  -0.341283,  -0.341283,   0.000000
1993-07-11,   4.520346,   0.000000,   0.542442,   0.000000,   0.995218,  -0.995218,  -0.995218,   0.000000
1993-07-12,  16.084798,   5.980822,   1.930176,   0.000000,   3.430176,   1.249588,   1.249588,   0.000000
1993-07-13,   7.118192,   0.000000,   0.854183,   0.000000,   0.854183,  -0.854183,  -0.854183,   0.000000
1993-07-14,  10.443489,   2.136438,   1.253219,   0.000000,   2.299282,  -1.662844,  -1.662844,   0.000000
1993-07-15,   3.528233,   0.000000,   0.423388,   0.000000,   0.776790,  -0.776790,  -0.776790,   0.000000
1993-07-16,  18.095941,   6.332372,   2.171513,   0.000000,   3.671513,   1.261394,   1.261394,   0.000000
1993-07-17,   8.763011,   1.570271,   1.051561,   0.000000,   1.929301,  -1.859029,  -1.859029,   0.000000
1993-07-18,  13.104065,   0.000000,   1.572488,   0.000000,   2.194748,  -2.194748,  -2.194748,   0.000000
1993-07-19,   6.822965,   3.788295,   0.818756,   0.000000,   1.502172,   0.786123,   0.786123,   0.000000
1993-07-20,   6.652100,   0.000000,   0.798252,   0.000000,   1.464554,  -1.464554,  -1.464554,   0.000000
1993-07-21,   7.695931,   0.000000,   0.923512,   0.000000,   1.073793,  -1.073793,  -1.073793,   0.000000
1993-07-22,   3.132974,   0.000000,   0.375957,   0.000000,   0.375957,  -0.375957,  -0.375957,   0.000000
1993-07-23,  -3.134716,   2.621316,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-07-24,  14.892694,   0.000000,   1.787123,   0.000000,   1.787123,  -1.787123,  -1.787123,   0.000000
1993-07-25,   8.300505,   2.296048,   0.996061,   0.000000,   1.827473,  -0.197233,  -0.197233,   0.000000
1993-07-26,   7.920888,   3.639160,   0.950507,   0.000000,   1.743895,   1.063852,   1.063852,   0.000000
1993-07-27,   3.302725,   3.073064,   0.396327,   0.000000,   0.727142,   1.552534,   1.552534,   0.000000
1993-07-28,   2.720473,  10.458906,   0.326457,   0.000000,   0.598951,   9.529141,   9.529141,   0.000000
1993-07-29,   5.777485,   0.000000,   0.693298,   0.000000,   1.271995,  -1.271995,  -1.271995,   0.000000
1993-07-30,   7.227138,   0.082370,   0.867257,   0.000000,   1.591157,  -1.591157,  -1.591157,   0.000000
1993-07-31,   2.542898,   0.000000,   0.305148,   0.000000,   0.312428,  -0.312428,  -0.312428,   0.000000
1993-08-01,   4.797774,   0.000000,   0.575733,   0.000000,   0.575733,  -0.575733,  -0.575733,   0.000000
1993-08-02,  10.993580,   1.140346,   1.319230,   0.000000,   2.420392,  -2.420392,  -2.420392,   0.000000
1993-08-03,  12.550262,   0.000000,   1.506031,   0.000000,   1.545215,  -1.545215,  -1.545215,   0.000000
1993-08-04,  -3.186436,   6.882257,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-05,  10.160301,   1.244578,   1.219236,   0.000000,   1.219236,   4.188363,   4.188363,   0.000000
1993-08-06,   6.670253,   3.315734,   0.800430,   0.000000,   1.468550,   1.847183,   1.847183,   0.000000
1993-08-07,  13.379139,   0.866616,   1.605497,   0.000000,   2.945607,  -2.747111,  -2.747111,   0.000000
1993-08-08,   6.896191,   0.000000,   0.827543,   0.000000,   0.987433,  -0.987433,  -0.987433,   0.000000
1993-08-09,   9.335597,   3.030751,   1.120272,   0.000000,   2.055364,  -0.524613,  -0.524613,   0.000000
1993-08-10,  -2.714354,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-11,  -1.182541,   2.316106,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-12,  -6.898505,   4.007131,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-13,   2.398542,   0.000000,   0.287825,   0.000000,   0.287825,   3.574167,   3.574167,   0.000000
1993-08-14,   3.575552,  10.769267,   0.429066,   0.000000,   0.429066,  11.149463,  11.149463,   0.000000
1993-08-15,   4.136698,   0.000000,   0.496404,   0.000000,   0.910752,  -0.910752,  -0.910752,   0.000000
1993-08-16,  15.519732,   1.206209,   1.862368,   0.000000,   3.362368,  -2.570508,  -2.570508,   0.000000
1993-08-17,   7.116747,   5.445397,   0.854010,   0.000000,   1.566852,   2.378544,   2.378544,   0.000000
1993-08-18,   9.743899,   3.696517,   1.169268,   0.000000,   2.145257,   0.838417,   0.838417,   0.000000
1993-08-19,   0.566593,   0.000000,   0.067991,   0.000000,   0.124743,  -0.124743,  -0.124743,   0.000000
1993-08-20,   0.169147,   3.000020,   0.020298,   0.000000,   0.037240,   1.930039,   1.930039,   0.000000
1993-08-21,  -3.973974,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000
1993-08-22,  12.126034,   8.811786,   1.455124,   0.000000,   2.669718,   6.125126,   6.125126,   0.000000
